area,perimeter,aspect_ratio,rectangularity,circularity,mean_r,std_r,mean_g,std_g,mean_b,std_b,contrast,correlation,inverse_difference_moments,entropy,label
1591016,9101.094946815227,1.3096044377647535,0.8286541666666667,0.2413776867251709,220.07605729166667,76.51895501603975,232.73611875,49.14662287077889,215.93105,85.30511722671827,13.031798350634823,0.9982728268145759,0.8556832564479513,2.5864709711239664,1011.jpg
1636352,9313.015869776647,1.3268724660362006,0.8522666666666666,0.23708600005527805,225.0130296875,71.6151347083125,234.66729010416665,48.81248592040139,222.101646875,78.21080024654181,12.60749271064628,0.9981867771803936,0.8747523553471561,2.292682361232814,1012.jpg
1590162,8991.409521865988,1.2797612152875393,0.828209375,0.2471699547442958,219.33644635416667,78.08821704887121,233.05118229166666,48.51167832077152,215.28189375,86.64753948875509,15.702256525294997,0.9979333554254843,0.8558151708644981,2.5883005870069447,1013.jpg
1669190,9092.557933612878,1.324153587061654,0.8693697916666666,0.25371344627554926,228.3045984375,68.57790560362263,237.71851354166665,44.746739473382554,225.209228125,76.15190835078725,14.59666392805515,0.9976232728071767,0.8882034040768001,2.09277194894242,1014.jpg
1622308,9285.27575440647,1.325297512014491,0.8449520833333334,0.23645775497801966,223.57398802083333,72.8912057434304,233.4598890625,50.16436640422851,220.6698859375,79.25495093773785,13.05081772094667,0.9982035821243922,0.868840623143905,2.3767539059089007,1015.jpg
1682447,9320.520487134641,1.3332634908759486,0.8762744791666667,0.2433721760783922,228.98208697916667,68.84359963638244,236.907428125,48.12049380667206,226.30176197916666,75.5031216422789,13.606314373684178,0.997937239679941,0.8940092771739712,1.99324410175634,1016.jpg
1707816,9130.23917448001,1.3213070651515986,0.8894875,0.257446287356412,232.2138484375,64.15036945847058,240.41090677083332,41.39283753084403,229.47641510416668,71.30343942588614,9.484338307185848,0.998217804531555,0.904935276968973,1.833117075353738,1017.jpg
1638682,9021.871642111864,1.3225169221725235,0.8534802083333334,0.2529946045964023,225.61596614583334,70.65188973188434,235.8565578125,46.24914754693334,222.4923640625,77.85765838230549,11.851960750496431,0.9981852049925781,0.8771597794539385,2.2418765140226378,1018.jpg
1718335,9252.630047445271,1.322539559081424,0.8949661458333333,0.2522245200822628,232.764703125,64.36849655633011,241.07335625,40.77063128172762,230.2110578125,71.18150733421291,11.907666543652056,0.9977332610178639,0.9075373670262552,1.7982829979967478,1019.jpg
1723971,9031.237082438958,1.318730535264381,0.8979015625,0.26561055757515545,233.03942291666667,64.73536757928623,241.87477552083334,39.1326445217713,230.3280890625,72.24853428995092,12.322415161912257,0.9975855630439993,0.9110577305790697,1.7040645542305422,1020.jpg
1586068,9259.340725563927,1.3250327407894222,0.8260770833333333,0.23247247316812542,221.17257604166667,73.52876807193566,235.926203125,41.796886794208824,214.48100729166666,87.52131617560586,14.202062369395112,0.9977709415512426,0.8489295691004893,2.7005936273948126,1021.jpg
1557268,9249.695018602726,1.3218151636937188,0.8110770833333333,0.2287275071304533,217.12089375,78.1520873929025,231.05420729166667,49.75207846481925,213.020403125,86.31372383493927,10.828105081558355,0.9986092456337902,0.8483522115828535,2.737033556852446,1022.jpg
1697516,9196.280805040353,1.3199746091268707,0.8841229166666666,0.2522314826928439,231.74831614583334,63.86033429589435,239.73910052083335,42.18636627739981,228.873103125,71.33704962546783,10.794609753956859,0.9980016824973991,0.9025257844616125,1.8712115598579289,1023.jpg
1686848,9182.832103592575,1.3255719240115709,0.8785666666666667,0.2513810447495769,230.2108625,66.2400666572437,238.76402291666668,43.585735102203735,227.2581515625,73.63808769470653,12.103914042909,0.9979076201305017,0.8967325120297329,1.9446686698086375,1024.jpg
1688566,9255.92755802208,1.3278309320769281,0.8794614583333333,0.24767832985805366,230.42867604166668,65.86909439354926,238.364109375,44.799580522456196,227.9245421875,72.05290047635859,13.007532007924578,0.9977864018573357,0.8951307295767399,1.9617459064258242,1025.jpg
1673601,9119.729506488133,1.32003957125561,0.8716671875,0.252870330535791,228.879684375,67.77920955653511,237.450909375,45.747636590890735,226.19362239583333,74.29533229262785,11.32220968503803,0.9981672558524907,0.8927922513155089,2.0118863857657594,1026.jpg
1613922,9026.717313179313,1.321075131321246,0.840584375,0.2489044846878081,223.62793385416666,71.88925419968754,234.3036296875,47.66446423909918,220.14421927083333,79.51876824628317,16.49040084939147,0.997592510171247,0.8622437928034921,2.4939099055252543,1027.jpg
1712429,9247.172290750252,1.337078538260617,0.8918901041666667,0.25165440647692994,232.999746875,62.74621480066289,240.57418489583333,41.365735590899746,230.23920572916666,70.18282667652132,10.967240247659008,0.9978947871294894,0.9073787790225103,1.7851101498056936,1028.jpg
1664597,9414.444368688894,1.3356337501939615,0.8669776041666667,0.23600955426740244,227.40396458333333,69.90140368099732,236.81485885416666,46.318431450416725,223.8529453125,78.36988397325456,10.89830041995467,0.9983232490868879,0.8863723841578168,2.154104425084526,1029.jpg
1658423,9359.520487134643,1.3339311505404496,0.8637619791666666,0.23790193678379065,227.1684625,69.58201721238346,236.44360208333333,46.68284104937984,223.9288734375,77.20357375735881,12.466269293045356,0.9980809349753332,0.8819123440187837,2.181574315511336,1030.jpg
1628751,9419.786468418873,1.3340809723736353,0.8483078125,0.23066539374905776,224.37171041666667,71.97406851538827,235.50446979166668,46.15997543439873,220.1361265625,81.44862158182796,13.009087031612108,0.9980578868190645,0.8709854226533722,2.389084386364273,1031.jpg
1594809,9167.49400847595,1.319675307811432,0.8306296875,0.2384609513666734,222.14789375,72.47512189064399,235.67820052083334,42.92412950232898,216.70969375,84.10890444951643,9.84229042334481,0.9984539184562737,0.8604637042004566,2.559637184123157,1032.jpg
1581698,9385.715400607009,1.338565720217502,0.8238010416666667,0.22563094754114635,220.63812708333333,74.09831645967981,233.16230989583335,47.38318934031578,216.62605833333333,82.38811712031007,17.669225219419268,0.9974901906367538,0.8492290049510938,2.658542345340019,1033.jpg
1606594,9425.124563535497,1.3578678363472894,0.8367677083333334,0.22726984069454817,222.90641614583333,72.25618562678956,233.78447135416667,48.108546224123835,218.2894890625,82.25214449926838,12.845345134489037,0.9981669569030973,0.8625092898554039,2.4961601851987254,1034.jpg
1629918,9074.69711064378,1.3492122256078452,0.848915625,0.2487203632043592,225.12566510416667,70.462970812175,235.38278645833333,46.45354282715134,221.17065885416667,79.38877180418099,13.075101283611724,0.9980147789556102,0.8698025886830416,2.3169116536572734,1035.jpg
1599277,9341.146858112084,1.3403492514027084,0.8329567708333333,0.23032079747656858,222.48785625,72.45594689927806,234.2162703125,46.537319360893214,218.12181927083333,81.90045778618145,16.788716287088796,0.9975303441107404,0.8558169054265738,2.5393357142786077,1036.jpg
1613008,9341.827052958692,1.3362597867851118,0.8401083333333333,0.23226444848335043,224.05808854166668,70.58567611489121,235.05411302083334,45.719205202902906,219.50676354166666,80.64951454883554,14.402902973473228,0.9977932296513258,0.8605719687039224,2.4947656713490214,1037.jpg
1568791,9834.819043731977,1.351621034654159,0.8170786458333333,0.20381784535875652,218.26460989583333,77.42662246604112,231.32739739583334,50.13872212429929,213.25370208333334,87.56080002419984,15.824288122344988,0.9979778556128504,0.8431936902578108,2.813499555599181,1038.jpg
1697829,9294.763127821761,1.3336142873978716,0.8842859375,0.24696030816172285,231.2202609375,65.23771029070213,238.1866140625,46.33454456994453,228.95288854166665,70.9980773821998,12.534193691415252,0.9979124139177822,0.8979836734421832,1.9435602687411353,1039.jpg
1707428,9361.356056934324,1.3375241824918758,0.8892854166666667,0.24483569547764342,232.3947421875,63.64385126723742,239.5206015625,43.81937588166854,230.00588333333334,69.68507125641324,12.757873128315278,0.9977012160920415,0.8999199667120914,1.9009611096931942,1040.jpg
1636592,9342.656526103963,1.3359064786307644,0.8523916666666667,0.23561857360267696,225.3713234375,70.97543202909911,236.877778125,43.79889264844417,221.6376328125,79.56899471999503,16.31043134662307,0.9973962770279026,0.8735700678384023,2.3184821238390096,1041.jpg
1644340,9311.10627357227,1.3387452021232324,0.8564270833333333,0.23834108849605978,225.6926765625,71.22420737619525,235.49120104166667,47.57909787784967,222.81961927083333,77.8178344542349,15.086330788292852,0.9977646113587791,0.8770266507050588,2.1958027066506633,1042.jpg
1690732,9341.935746717541,1.3353518414442431,0.8805895833333334,0.24345061988554226,231.105259375,64.5070781294371,240.841009375,38.52477347032027,227.30212083333333,74.27551480861912,11.1440682583675,0.9978014014125427,0.8978707764484651,1.9134972432936994,1043.jpg
1688696,9397.456561997713,1.3383543981827979,0.8795291666666667,0.24029275947886877,230.48120364583335,65.87274921699718,239.55935260416666,41.79378161204182,227.31735416666666,73.86096818149556,15.050589079389045,0.9972828299322193,0.8942623842155246,1.9699697322742595,1044.jpg
1536441,9477.177341384135,1.3565173568836506,0.8002296875,0.21496499105791328,216.02122291666666,77.7739381061943,232.54907395833334,45.204892838477996,208.64322916666666,91.92655784640878,13.188720213467015,0.9981802981185044,0.8320460462861796,2.9981204840178046,1045.jpg
1526432,9444.187442651903,1.3360919875533024,0.7950166666666667,0.21505925141681795,216.97741979166668,74.81816493818548,233.81659375,42.01571943756041,208.45339635416667,91.03928614532407,20.759639316476214,0.9968424598270778,0.817657834403883,3.1429305061850137,1046.jpg
1536890,9667.149996173666,1.3731775364424923,0.8004635416666667,0.20665967137485708,214.463840625,80.84594208018687,227.14763020833334,56.05862499715443,211.48884739583335,86.37109339087985,16.061462238874977,0.9982046044610505,0.8341430060701087,3.0382222010098854,1047.jpg
1680824,9352.745883879057,1.3391641773741159,0.8754291666666667,0.24146480321756747,229.952371875,65.76366194642277,238.6941765625,43.259018275143994,227.8115421875,70.87376339167223,12.842505254757898,0.9977235196347118,0.8904393652474534,2.1043032015273453,1048.jpg
1563310,9327.42398668461,1.3525437115177574,0.8142239583333334,0.2258039490813947,219.10575,74.71009927449009,234.332321875,43.61393458857382,214.04727604166666,84.93651571282052,11.911592781422202,0.9982020744561204,0.8445616569205756,2.8578072445496043,1049.jpg
1551673,9530.56926036992,1.3593163364739165,0.8081630208333334,0.21467050782014996,215.95207395833333,79.90451541247758,228.45010729166665,54.66053931891199,213.42028072916668,84.79086646250795,16.626867505078593,0.9980700168639685,0.8432350958796244,2.8144394004667603,1050.jpg
1585395,9392.010819142764,1.3379205574412352,0.8257265625,0.2258552446168703,220.4160015625,74.98486214238503,232.43360885416666,49.30902539012597,217.1629859375,81.69609599416823,16.04761666081939,0.9978186340732167,0.8518048702778996,2.6493456313784476,1051.jpg
1586539,9398.964137948538,1.35566902037206,0.8263223958333333,0.22568392758486172,219.2464109375,77.67905301278059,229.65683333333334,55.412493713562036,217.38062604166666,81.5083090592082,14.973663875069922,0.998229163536268,0.858346436430635,2.569777714752367,1052.jpg
1546283,9385.90317140444,1.3222666126768219,0.8053557291666666,0.22057013355523297,215.3482890625,80.2297453764279,230.0051171875,50.92083651121511,210.6920546875,89.40287690186669,11.829701753825201,0.9985574850063539,0.8407101749988056,2.8080090209739903,1053.jpg
1460564,9454.496100517,1.34817114673907,0.7607104166666666,0.20533060266403524,208.29225729166666,83.12527204998369,228.31705416666668,48.136029867938504,202.31833854166666,93.34303062243707,13.644313253708361,0.9983154766948338,0.8022956826038657,3.491757426469718,1054.jpg
1663647,9393.508293825822,1.3383567085654142,0.8664828125,0.2369274601831768,228.02518385416667,68.13722763079657,238.02359739583332,43.433096034979364,225.36560260416667,74.4986214696733,12.621586000676686,0.9978610395523981,0.8831281869640228,2.187891743993859,1055.jpg
1508827,9353.584412271572,1.3423045590177942,0.7858473958333333,0.21671709533231606,212.16481354166666,81.65579218864278,228.8950140625,50.20503787941766,205.32896041666666,94.2317276200145,10.498676799374454,0.9987404157649071,0.8275592368784759,3.175434467131134,1056.jpg
1502230,9390.838200246983,1.3757231703994566,0.7824114583333334,0.2140610142826018,214.02916145833333,77.643069982298,231.71300416666668,44.73313235473955,205.85472239583333,92.52152390424382,12.250422479584174,0.998293766551288,0.8212103440763706,3.2507854383932706,1057.jpg
1476124,9370.974239216304,1.356883089101647,0.7688145833333333,0.21123370541771047,207.54271666666668,86.29410318229391,224.65928229166667,55.83598108136211,203.46569322916667,93.47332761343642,15.85369156843645,0.9983420696856592,0.8091067252349928,3.3806395098642374,1058.jpg
1531667,9195.996533792892,1.3163155783921867,0.7977432291666666,0.22760228705371932,214.0589296875,81.05074733423349,227.21364479166667,55.33863979011105,209.49044791666665,89.81299715941839,11.715300045021149,0.9986920908410557,0.8354314225637994,2.937967219660635,1059.jpg
1374793,9284.12124600517,1.2452985041848004,0.7160380208333333,0.20043131195428793,201.8542640625,84.37364187854517,225.860578125,47.027802681843795,193.219246875,97.60327641665592,10.660188276669349,0.9986901907373371,0.7856490755215492,3.8875723488140395,1060.jpg
1338090,9499.223843109612,1.262674152641981,0.696921875,0.18634551553319995,194.41524479166668,91.85533396604153,222.38615052083333,50.211124646796044,185.02574635416667,105.6689190503578,18.649987163632908,0.9980298775198501,0.7476811931639208,4.207570059615953,1061.jpg
1279707,9787.083799526934,1.3300567667743681,0.6665140625,0.16788573479309896,191.3153171875,90.09313847097582,222.94143229166667,46.192590010811024,178.608478125,107.40391538873111,18.22223424512045,0.9979116248094987,0.7250280437740584,4.5523960523578415,1062.jpg
1142594,10211.387406758151,1.4240491527604142,0.5951010416666667,0.1376994789916353,179.4291421875,91.77118151279156,214.80959270833333,49.73132590544197,166.67310885416666,106.70097031732159,20.063144758567745,0.9978631409329375,0.6737899145774338,5.283102871311167,1063.jpg
1108443,11143.52762980958,1.4068218111009367,0.5773140625,0.11217028948281353,177.36210416666665,90.74631913649436,212.9657453125,50.29209927028512,165.46761354166668,103.85043428468315,24.197179756126253,0.9973967716332508,0.6531871725993899,5.563592875847659,1064.jpg
1164736,10078.32138958017,1.4345482113413397,0.6066333333333334,0.14409899633448991,179.78985,93.63555528227062,211.88162708333334,54.42802606365522,170.04595104166665,105.00146525744341,21.31562944704828,0.9979288075693484,0.6830437312350226,5.223137479597629,1065.jpg
1146390,10388.98434048407,1.371030494372948,0.597078125,0.13347381375415585,179.29839114583334,92.45924776126103,213.88381614583332,50.92905145436348,168.28023125,105.18479524463054,21.866836102691714,0.997726641822859,0.6741338114677167,5.313021239303104,1066.jpg
1129691,10135.534593015765,1.405892973643582,0.5883807291666666,0.13818987130151467,176.0276875,94.6399914041928,210.24065,54.26946207232177,165.05843697916666,107.1333088532629,22.83297750139179,0.9978100212159606,0.6668947618102994,5.369713152313194,1067.jpg
1221661,10031.024925023887,1.381250627107694,0.6362817708333334,0.1525702840273973,184.82305989583332,92.79028903152371,220.09649270833333,47.2204518785618,173.71434010416667,106.96180077479254,23.854267830800826,0.9973701625973892,0.6919429931412158,4.971119868462576,1068.jpg
1212666,11679.873913621666,1.364652822792983,0.631596875,0.1117055512929496,189.77468020833334,85.16986984202899,227.4366984375,37.69335475799662,173.52425,104.95878306834307,19.910473657572073,0.9971475614577878,0.6880466159794312,5.161183159339044,1069.jpg
1061516,10692.222976557834,1.433836442297687,0.5528729166666667,0.11668106772551784,171.46655520833335,92.96235722383858,215.963453125,44.46398497839863,154.94973541666667,110.45770954746288,21.040115310788146,0.9975977990710918,0.6345012125007174,5.7784066295349,1070.jpg
1157367,10419.049311641525,1.3992861076362757,0.6027953125,0.133975310499026,179.96046666666666,92.51372256674807,219.92353177083334,44.47940623673422,164.40675989583335,110.57134739912506,21.935263544354505,0.9974833442028214,0.6684583172069796,5.395902013490957,1071.jpg
1087761,11556.623084239083,1.4324657338863798,0.5665421875,0.10234849233145689,176.8740359375,89.3888715122999,215.8403453125,45.970895338173015,160.14550052083334,107.3357486703255,26.583170427009662,0.9969071919153347,0.6397758928588273,5.7554753296602295,1072.jpg
1164481,10734.714354586482,1.3876462651394932,0.6065005208333333,0.12698759135025098,180.02438333333333,93.21618793403356,217.5800953125,47.74306198888221,164.42576354166667,111.55566867222208,27.637155876587805,0.9970342515972637,0.6701798243867707,5.421368393768393,1073.jpg
1255679,10229.099997449108,1.3792800624662267,0.6539994791666667,0.15080427281294642,187.22430260416667,92.64731792702321,223.74851041666668,45.41595985157062,175.230171875,107.46991817030917,23.17971703638534,0.997329037993767,0.6988416639951323,5.120210044225569,1074.jpg
1108218,11263.249455216524,1.4617224384658063,0.577196875,0.10977606474918826,176.33485104166667,91.826205215958,216.13283958333332,47.04600227104068,162.38141145833333,107.07838919497779,23.560702733546634,0.9973599535747787,0.6466348015797939,5.7163297600572704,1075.jpg
1109352,11646.867816967255,1.4345439314627055,0.5777875,0.10276871861877873,178.84660989583332,88.99296484435406,220.24803802083332,41.912306050781645,160.04529270833333,109.84097894147044,24.556327952453,0.9969394204550653,0.647254690532153,5.6464224857934,1076.jpg
1150853,10669.943755944256,1.417866132898036,0.5994026041666667,0.12702975423981014,181.92982291666667,89.60969689302772,224.74779583333333,39.13055445577853,164.2779625,109.6647604319573,21.837307653677158,0.997129630604349,0.6620851269235299,5.6005389627643,1077.jpg
1235642,10565.535639036292,1.4460645490217554,0.6435635416666666,0.13909755210462568,193.49748645833333,82.2553234911908,227.69194947916668,38.34308100043319,179.7759703125,98.94104810847361,14.50719181673135,0.9978336881783205,0.7085542766068381,4.985893368156258,1078.jpg
1206130,10262.730552508658,1.423392846158002,0.6281927083333333,0.14390574443018458,180.62395208333334,96.24698671390206,212.3865296875,56.61069366284242,171.50370885416666,107.25793403440017,17.008197966614702,0.9984419633085966,0.6968783060002506,5.063636428304475,1079.jpg
1264974,9754.12438406675,1.3352890881338033,0.658840625,0.16707631363781064,189.48016770833334,91.01913539317904,217.47114791666667,53.08109848633144,179.3880671875,104.33105756239193,19.20810245541547,0.9980413290288083,0.7202692544309948,4.663635056933172,1080.jpg
1295367,9837.378172042161,1.3865116283997214,0.6746703125,0.16820695888693557,195.23104114583333,86.0856765736018,227.20571927083333,41.18887610116886,183.51022916666668,102.27441904091067,19.760594913985287,0.9973663798024865,0.7252111891806842,4.564325835755847,1081.jpg
1099956,11031.206778635657,1.4079681790653464,0.57289375,0.11358974540291387,176.886275,90.58586472213918,213.93613802083334,48.30979610029198,162.022078125,106.870412046037,18.850917886174514,0.997926676205597,0.6597995738875488,5.468611081272701,1082.jpg
1289420,9814.994441751838,1.3356037809291201,0.6715729166666666,0.16819928690471952,191.10205833333333,91.50801876710005,224.2953265625,45.03081016362369,178.27142864583334,109.19146241107592,17.77961445832471,0.9979547774439029,0.727595085815987,4.591774227668668,1083.jpg
1253981,10011.81172158829,1.3844531704413585,0.6531151041666666,0.15720830042650802,189.38515833333332,89.91184756897505,223.7715859375,43.81865928454699,175.61566510416668,107.97722576100016,16.958099161849965,0.9979691838202861,0.7118905532636022,4.728668765616755,1084.jpg
1026192,11498.59974364197,1.4964851268606927,0.534475,0.09753232452310183,172.21165729166665,88.76363000467902,214.72972708333333,44.26634352662508,153.44620572916668,107.93300267087649,19.67637152199135,0.997634730475299,0.6237862729480956,5.937239946414958,1085.jpg
1170696,11486.76626588334,1.4168004212732734,0.6097375,0.11149578006045051,183.71704010416667,88.57159583289014,228.0385015625,35.843149921226484,163.0217796875,112.18875288120918,15.622797885052657,0.9977959917856938,0.6780966111647554,5.401371667078726,1086.jpg
1078781,10698.091988222395,1.481988715739528,0.5618651041666667,0.11844875413694718,172.97230989583332,92.99997753935556,209.65469739583332,53.06313771669295,161.39408020833332,105.20842720998039,28.900857514390992,0.9970934618346328,0.6341154877966503,5.922902149209642,1087.jpg
1212001,12316.480082063577,1.421524471334745,0.6312505208333333,0.10040136666475999,187.0646578125,87.877823698662,227.67119322916668,38.00031233647894,172.94096197916667,104.53576392312475,26.19885556774347,0.9963251668649069,0.6772476250962507,5.360423854244088,1088.jpg
1103267,10542.274708385943,1.4105554784784753,0.5746182291666667,0.12474462292448671,178.50301458333334,88.7637344729195,217.44905885416668,45.239143112828685,162.4494671875,106.31261209369698,21.679665109828946,0.9974120501509705,0.6482546792256767,5.66312539522384,1089.jpg
1199195,11362.901258832137,1.4220536179081937,0.6245807291666666,0.11671353082279787,185.80146979166668,88.90159011704864,219.2747796875,47.2747607606586,174.0696453125,102.9423714140244,21.20914734254303,0.9975441600195969,0.6813430604913047,5.162587695463071,1090.jpg
1414380,9259.081707485879,1.3036973972359613,0.73665625,0.20731949268746527,199.80313177083335,92.29811014386767,223.7898625,52.89316624044576,191.82267708333333,105.08450003310779,12.997041172532686,0.9986911578374256,0.7905422615229485,3.6899739064770154,1091.jpg
1165092,10604.033113719352,1.460370733661758,0.60681875,0.1302050815024644,179.24348802083333,94.16617855076493,215.71145885416666,49.89032410517757,166.2011625,109.33588403069498,24.270592235981862,0.9974965059529316,0.6710457253675726,5.332179554206709,1092.jpg
1336104,9579.834016164878,1.3850430485806071,0.6958875,0.18295073534606743,194.95421354166666,90.77015574180689,222.6804203125,49.71597873138145,185.53651510416665,104.16108112348786,20.12609929663304,0.9978229792118358,0.7447504454978517,4.291720355710559,1093.jpg
1174035,11589.02109987928,1.4138659321483742,0.6114765625,0.10984932712954774,183.33993697916668,89.73044138462353,213.15656614583332,53.386498761979325,171.58940208333334,103.42033490494418,24.4004012042382,0.9974878878464778,0.6753190645994127,5.269613023452331,1094.jpg
1455947,9147.117241391814,1.3315369583453942,0.7583057291666667,0.21866885893469107,204.20214427083334,89.86556374713065,225.31336302083332,52.98287161287448,197.726015625,100.9668983930077,12.703728382711313,0.9986804712781444,0.8057089057369459,3.40678541134473,1095.jpg
1207454,10344.45742854949,1.3848430464952624,0.6288822916666666,0.1417963413503919,188.56038177083335,86.72366926816127,226.90390208333332,38.0483493616838,170.73184322916666,108.7534820552141,18.725268486998317,0.9974189533005421,0.6924055071784246,5.1119554909332985,1096.jpg
1300198,9585.289860287596,1.3387018376597237,0.6771864583333334,0.1778315675097454,191.01632708333332,92.70438137507142,222.45298854166666,47.90525159674861,180.972359375,106.97002950377032,18.51793748917693,0.9979854426065837,0.7340577946343765,4.368834505756209,1097.jpg
1100402,11878.633364975598,1.4910364535568654,0.5731260416666667,0.09800049720134678,175.926753125,91.06453064825493,216.11181614583333,47.00051534251548,162.04705416666667,105.75286938812613,22.42589628757627,0.9974449481009099,0.6419011351383805,5.830356778965578,1098.jpg
1168967,11181.178387404661,1.4031460402394278,0.6088369791666667,0.11749975537723129,182.2473171875,90.81896059457853,219.6103109375,45.37481375348813,168.725209375,106.88523808909439,23.44913598581778,0.9972792745334242,0.6760809071253637,5.280685353034222,1099.jpg
1128233,12074.952124108468,1.4210382454354544,0.5876213541666667,0.09723840520173264,179.92580208333334,89.2288434651458,218.2507640625,45.34724805815076,165.03284427083332,105.67218043367922,33.2392808378812,0.9960472000522558,0.6447005093914423,5.69328509610333,1100.jpg
